Ticket Class,Ticket Priority,Ticket Number,Ticket Status,Opened Date,Hostname,OS Type,Ticket Summary,Queue ID,Ticket Resolved Date,Resolution Code,Resolution Text,Ticket Closed Date,Call code,Reported By,Executed Automata,Recommended Automata,Actionable,Assignment Queue,Autogenerated,Automation Engine,Business Application,Closure Code,Sub Category,Category,Alert Key,Target Finish Date,Time to resolve (min)
INCIDENT,1,IN88334359,RESOLVED,"Nov 13, 2025 3:07 PM",fgkdoqtd54418,WINDOWS,acme#Status of database OTMPRD on node OTMPRD:acme_efibmtwo10074:RZ is Inactive.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 6:01 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,My web application,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpc,"Nov 13, 2025 6:01 PM",174
INCIDENT,1,IN88240290,RESOLVED,"Nov 13, 2025 2:57 PM",fgceogqt346,UNIX,acme#Status of database on node ELPADP:acme_efbdnftw902:RZ is UNKNOWN.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 4:28 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,WebGUI-Primary-Prod-Shared2,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 4:28 PM",90
INCIDENT,1,IN88240281,RESOLVED,"Nov 13, 2025 2:53 PM",fgceogqt346,UNIX,acme#Status of database on node OTMPRD:acme_efbdnftw902:RZ is UNKNOWN.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 3:03 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,WebGUI-Primary-Prod-Shared2,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 3:03 PM",10
INCIDENT,3,IN88257648,RESOLVED,"Nov 13, 2025 2:49 PM",fmokpmgqv-te,VMWARE,acme#efbdnftwj78#Cleared and Re-fired: Virtual machine CPU usage on DEIBMSVSP12A1 Desc: Default alarm,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 3:04 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,cpu-high-handler,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,cpu-high-handler,cnn_tegtprq_itou_tote,"Nov 13, 2025 3:04 PM",15
INCIDENT,1,IN88240270,RESOLVED,"Nov 13, 2025 2:49 PM",fgceogqt346,UNIX,acme#Status of database on node ELPHSP:acme_efbdnftw902:RZ is UNKNOWN.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 3:02 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,WebGUI-Primary-Prod-Shared2,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 3:02 PM",13
INCIDENT,1,IN88240278,RESOLVED,"Nov 13, 2025 2:47 PM",fgceogqt346,UNIX,acme#Status of database on node GIBP:acme_efbdnftw902:RZ is UNKNOWN.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 4:17 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,WebGUI-Primary-Prod-Shared2,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 4:17 PM",90
INCIDENT,1,IN88240251,RESOLVED,"Nov 13, 2025 2:44 PM",fgceogqt346,UNIX,acme#Status of database on node FTIPRD:acme_efbdnftw902:RZ is UNKNOWN.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 2:58 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,WebGUI-Primary-Prod-Shared2,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 2:58 PM",14
INCIDENT,2,IN88033837,CLOSED,"Nov 13, 2025 2:43 PM",fgceogqt355,UNIX,acme#Oracle Tablespace USERS on Node RZ:GIBC-acme_efbdnftw911:RDB has only 9.96 Percent free Space left,K-QQM-KP-FCR-FDO-CEOG-MPC,"Nov 13, 2025 3:03 PM",AUTOMATION,TABLESPACE_NAME size MB free MB % used<br />---------------------------------------- ------------ ----------- ------<br /><br />USERS 1 144 831 125 510 89<br /><br /><br /><br />Space is under thershold acmece closing these alerts,"Nov 28, 2025 7:42 AM",EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,0,WebGUI-Primary-Prod-Shared2,UNKNOWN,UNKNOWN,database-handler,cnn_nmicnpr_v416_ckv,"Nov 13, 2025 3:03 PM",20
INCIDENT,2,IN88033838,CLOSED,"Nov 13, 2025 2:43 PM",fgceogqt356,UNIX,acme#Oracle Tablespace USERS on Node RZ:GIBC-acme_efbdnftw912:RDB has only 9.96 Percent free Space left,K-QQM-KP-FCR-FDO-CEOG-MPC,"Nov 13, 2025 3:03 PM",AUTOMATION,TABLESPACE_NAME size MB free MB % used<br />---------------------------------------- ------------ ----------- ------<br /><br />USERS 1 144 831 125 510 89<br /><br /><br /><br />Space is under thershold acmece closing these alerts,"Nov 28, 2025 7:42 AM",EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,0,ACME_DC_Application14,UNKNOWN,UNKNOWN,database-handler,cnn_nmicnpr_v416_ckv,"Nov 13, 2025 3:03 PM",20
INCIDENT,3,IN88259305,RESOLVED,"Nov 13, 2025 2:40 PM",fgceogqtc47,LINUX,acme#efbdnftwa03#Logfilemonitoring is not running properly. Errormsg: PREVIOUS SCRIPT INSTANCE FOUND,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 2:50 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,batch-job-schedule-failures,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,batch-job-schedule-failures,cnn_nmiqepn_i42u_nkpsv,"Nov 13, 2025 2:50 PM",10
INCIDENT,1,IN88240257,RESOLVED,"Nov 13, 2025 2:39 PM",fgceogqt346,UNIX,acme#Status of database on node STAGEGTE:acme_efbdnftw902:RZ is UNKNOWN.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 2:41 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,WebGUI-Primary-Prod-Shared2,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 2:41 PM",2
INCIDENT,2,IN88159965,CLOSED,"Nov 13, 2025 2:38 PM",UNKNOWN,UNKNOWN,acme#efbdnftw911#Average CPU usage is too high (current value: 96),K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 4:08 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 28, 2025 1:12 PM",EVENTMANAGEMENT,x,UNKNOWN,cpu-high-handler,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,cpu-high-handler,UNKNOWN,"Nov 13, 2025 4:08 PM",90
INCIDENT,2,IN88240172,RESOLVED,"Nov 13, 2025 2:27 PM",fgceogqt346,UNIX,acme#Offline agent - ELPHSP:acme_efbdnftw902:RZ is not connected to Shared ITM6 Monitoring Environment.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 2:56 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,itm-agent-offline,Y,Y,Y,1,WebGUI-Primary-Prod-Shared2,UNKNOWN,UNKNOWN,itm-agent-offline,cnn_jdr_voqe_jsd,"Nov 13, 2025 2:56 PM",29
INCIDENT,2,IN89458403,RESOLVED,"Nov 13, 2025 2:27 PM",fgkdoqtk55454,LINUX,acme#efibmtwj11010#TSM server ACMESL103 - Activity Log message: PREPARE: Recovery instructions file /T,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 4:26 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,missed-and-failed-backup,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,missed-and-failed-backup,cnn_cernmi_i57e_rqo,"Nov 13, 2025 4:26 PM",119
INCIDENT,3,IN88240149,RESOLVED,"Nov 13, 2025 2:24 PM",fgceogqtc47,LINUX,acme#efbdnftwa03#Logfilemonitoring is not running properly. Errormsg: PREVIOUS SCRIPT INSTANCE FOUND,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 2:29 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,batch-job-schedule-failures,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,batch-job-schedule-failures,cnn_nmiqepn_i42u_nkpsv,"Nov 13, 2025 2:29 PM",5
INCIDENT,3,IN88259357,RESOLVED,"Nov 13, 2025 2:20 PM",fgceogqtc47,LINUX,acme#efbdnftwa03#Logfilemonitoring is not running properly. Errormsg: PREVIOUS SCRIPT INSTANCE FOUND,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 2:30 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,batch-job-schedule-failures,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,batch-job-schedule-failures,cnn_nmiqepn_i42u_nkpsv,"Nov 13, 2025 2:30 PM",10
INCIDENT,2,IN71841189,SLAHOLD,"Nov 13, 2025 2:03 PM",UNKNOWN,UNKNOWN,[AST] i-Book&RnR Api prd.allocation-api.8080 - kong-prd-booking-66d75484d7-nwpk4 P99 response time is critical > 50s during last 10 minutes,K-QWQ-NN-FQR-OFF-DCF-CEOG-N6QJKNNKPI,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,application-handler,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,application-handler,UNKNOWN,UNKNOWN,UNKNOWN
INCIDENT,1,IN88124792,QUEUED,"Nov 13, 2025 1:46 PM",fgceogqtg77,LINUX,acme#Reports that for node RZ:EHQDBSKO-acme_efbdnftwf33:RDB the warning message with Message ID ORA-165,K-QQM-KP-FCR-FDO-CEOG-MPC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,My web application,UNKNOWN,UNKNOWN,database-handler,cnn_fkqmqn_ipxe_mpcpce,UNKNOWN,UNKNOWN
INCIDENT,4,IN72986733,RESOLVED,"Nov 13, 2025 1:43 PM",conqt54gfme44o,LINUX,Netstat scrpt configuration on PPR Servers,K-QWQ-KP-FQR-QOF-SPK-DCS,"Nov 13, 2025 3:14 PM",CONFIGURATION,Configured Netstat on PPR servers.<!-- RICH TEXT -->,UNKNOWN,PHONECALL,x,UNKNOWN,UNKNOWN,Y,Y,UNKNOWN,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"Nov 13, 2025 3:14 PM",91
INCIDENT,3,IN88259111,RESOLVED,"Nov 13, 2025 1:40 PM",fgceogqtc47,LINUX,acme#efbdnftwa03#Logfilemonitoring is not running properly. Errormsg: PREVIOUS SCRIPT INSTANCE FOUND,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 1:50 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,batch-job-schedule-failures,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,batch-job-schedule-failures,cnn_nmiqepn_i42u_nkpsv,"Nov 13, 2025 1:50 PM",10
INCIDENT,4,IN88297313,CLOSED,"Nov 13, 2025 1:32 PM",fgceogqt355,UNIX,acme#Offline agent - RZ:GIBC-acme_efacmetu911:RDB is not connected to Shared ITM6 Monitoring Environmen,K-QQM-KP-FCR-FDO-CEOG-MPC,"Nov 13, 2025 4:06 PM",AUTOMATION,The databases GIBC and GIBD has been migrated to other servers and acmece were shutdown from the hosts <br /> efacmetu911 efacmetu912 . by change mentioned below . <br /><br />Acmece as there is no impact we are closing these alerts . <br /><br />CHx - NSL: Shutdown of GIB DB of Servers efacmetu911 efacmetu912 before Decommission of GIB DB<br /><br />,"Nov 21, 2025 7:40 AM",EVENTMANAGEMENT,x,UNKNOWN,itm-agent-offline,Y,Y,Y,1,WebGUI-Primary-Prod-Shared2,UNKNOWN,UNKNOWN,itm-agent-offline,UNKNOWN,"Nov 13, 2025 4:06 PM",154
INCIDENT,3,IN71873230,QUEUED,"Nov 13, 2025 1:26 PM",ngfed4482,LINUX,edd#ledcb0048#RC100001:DBMS:Database Unavailable:The availability checks for database RC100001 have,K-QWQ-KP-FQR-OFF-DCF-QCN-CH-FCP,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,server-unavailable,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,server-unavailable,gff_ngfed4482:p7ockCngprRpcnq:04:ockqpon:JFD_FCRCDCQG_CTCKNCDKNKRWJMQR:PE544445:Fcrcdcqg Spctckncdng,UNKNOWN,UNKNOWN
INCIDENT,1,IN88339157,RESOLVED,"Nov 13, 2025 1:15 PM",fgkdoqtd54418,WINDOWS,acme#Status of database OTMPRD on node OTMPRD:acme_efibmtwo10074:RZ is Inactive.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 1:21 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,My web application,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpc,"Nov 13, 2025 1:21 PM",6
INCIDENT,1,IN88113231,RESOLVED,"Nov 13, 2025 1:09 PM",UNKNOWN,UNKNOWN,acme#efbdnftw274#Average CPU usage is too high (current value: 98),K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 3:24 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,cpu-high-handler,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,cpu-high-handler,UNKNOWN,"Nov 13, 2025 3:24 PM",135
INCIDENT,3,IN88099027,CLOSED,"Nov 13, 2025 1:00 PM",fgceogqt355,UNIX,acme#efbdnftw911#Filesystem /applications/oracle/OMS exceeded warning limit. Current usage: 87 %.,K-QQM-KP-FCR-FDO-CEOG-MPC,"Nov 13, 2025 7:15 PM",AUTOMATION,Performed housekeeping now space utilization below threshold value . <br />oracle@efifotw911:/applications/oracle/OMS$ df -vg .<br />Filesystem GB blocks Used Free %Used Iused Ifree %Iused Mounted on<br />/dev/ora_omsagent_lv 42.00 30.24 11.76 72% 28948 x 2% /applications/oracle/OMS<br />oracle@efifotw911:/applications/oracle/OMS$ date<br />Tue Sep 21 13:44:33 UTC 2021<br />oracle@efifotw911:/applications/oracle/OMS$ hostname<br />efifotw911<br />,"Nov 21, 2025 7:42 AM",EVENTMANAGEMENT,x,UNKNOWN,disk-handler,Y,Y,Y,1,WebGUI-Primary-Prod-Shared2,UNKNOWN,UNKNOWN,disk-handler,cnn_nmicnpr_i426_nkpsv,"Nov 13, 2025 7:15 PM",375
INCIDENT,3,IN88030078,CLOSED,"Nov 13, 2025 12:20 PM",UNKNOWN,UNKNOWN,acmekel Ticket Number: INC2725563 | Connection Failure Hi Team We are facing connect,K-QQM-KP-FCR-FDO-CEOG-MPC,"Nov 13, 2025 12:45 PM",AUTOMATION,DB is shutdown as part of RFS change - CHx acmece no action is taken and needed from oracle BAU end closing this ticket.,"Nov 18, 2025 1:35 PM",EXTERNALSERVICEDESK,x,UNKNOWN,UNKNOWN,Y,Y,UNKNOWN,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"Nov 13, 2025 12:45 PM",24
INCIDENT,2,IN88240804,RESOLVED,"Nov 13, 2025 12:15 PM",fgceogqt346,UNIX,acme#On node RZ:ELPADP-acme_efbdnftw902:RDB are no longer all RAC instances active. Number of active in,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 12:18 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,WebGUI-Primary-Prod-Shared2,UNKNOWN,UNKNOWN,database-handler,cnn_kpqrprm_ipxe_mpcpce,"Nov 13, 2025 12:18 PM",3
INCIDENT,2,IN88240893,RESOLVED,"Nov 13, 2025 12:15 PM",fgceogqt348,UNIX,acme#On node RZ:ELPADP-acme_efbdnftw904:RDB are no longer all RAC instances active. Number of active in,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 12:18 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,ACME_DC_Application11,UNKNOWN,UNKNOWN,database-handler,cnn_kpqrprm_ipxe_mpcpce,"Nov 13, 2025 12:18 PM",3
INCIDENT,1,IN88240891,RESOLVED,"Nov 13, 2025 12:13 PM",fgceogqt347,UNIX,acme#Status of database on node OTMPRD:acme_efbdnftw903:RZ is Inactive.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 12:37 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,ACME_DC_Application10,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 12:37 PM",24
INCIDENT,1,IN88240890,RESOLVED,"Nov 13, 2025 12:13 PM",fgceogqt347,UNIX,acme#Status of database on node FTIPRD:acme_efbdnftw903:RZ is Inactive.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 12:45 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,ACME_DC_Application10,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 12:45 PM",32
INCIDENT,1,IN88240896,RESOLVED,"Nov 13, 2025 12:13 PM",fgceogqt348,UNIX,acme#Status of database on node ELPHSP:acme_efbdnftw904:RZ is Inactive.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 12:51 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,ACME_DC_Application11,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 12:51 PM",38
INCIDENT,1,IN88240895,RESOLVED,"Nov 13, 2025 12:13 PM",fgceogqt348,UNIX,acme#Status of database on node FTIPRD:acme_efbdnftw904:RZ is Inactive.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 12:45 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,ACME_DC_Application11,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 12:45 PM",32
INCIDENT,1,IN88240883,RESOLVED,"Nov 13, 2025 12:13 PM",fgceogqt348,UNIX,acme#Status of database on node ELPADP:acme_efbdnftw904:RZ is Inactive.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 12:15 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,ACME_DC_Application11,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 12:15 PM",2
INCIDENT,1,IN88240882,RESOLVED,"Nov 13, 2025 12:13 PM",fgceogqt348,UNIX,acme#Status of database on node OTMPRD:acme_efbdnftw904:RZ is Inactive.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 12:37 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,ACME_DC_Application11,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 12:37 PM",24
INCIDENT,1,IN88240885,RESOLVED,"Nov 13, 2025 12:11 PM",fgceogqt347,UNIX,acme#Status of database on node VERTEXP:acme_efbdnftw903:RZ is Inactive.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 12:27 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,ACME_DC_Application10,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 12:27 PM",16
INCIDENT,1,IN88240884,RESOLVED,"Nov 13, 2025 12:11 PM",fgceogqt347,UNIX,acme#Status of database on node STAGEGTE:acme_efbdnftw903:RZ is Inactive.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 12:21 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,ACME_DC_Application10,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 12:21 PM",10
INCIDENT,1,IN88240873,RESOLVED,"Nov 13, 2025 12:11 PM",fgceogqt347,UNIX,acme#Status of database on node ELPADP:acme_efbdnftw903:RZ is Inactive.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 1:42 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,ACME_DC_Application10,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 1:42 PM",90
INCIDENT,1,IN88240872,RESOLVED,"Nov 13, 2025 12:11 PM",fgceogqt347,UNIX,acme#Status of database on node GIBP:acme_efbdnftw903:RZ is Inactive.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 12:33 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,ACME_DC_Application10,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 12:33 PM",22
INCIDENT,1,IN88240871,RESOLVED,"Nov 13, 2025 12:11 PM",fgceogqt347,UNIX,acme#Status of database on node ELPHSP:acme_efbdnftw903:RZ is Inactive.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 12:51 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,ACME_DC_Application10,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 12:51 PM",40
INCIDENT,1,IN88240870,RESOLVED,"Nov 13, 2025 12:11 PM",fgceogqt348,UNIX,acme#Status of database on node STAGEGTE:acme_efbdnftw904:RZ is Inactive.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 12:21 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,ACME_DC_Application11,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 12:21 PM",10
INCIDENT,1,IN88240879,RESOLVED,"Nov 13, 2025 12:11 PM",fgceogqt348,UNIX,acme#Status of database on node VERTEXP:acme_efbdnftw904:RZ is Inactive.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 12:27 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,ACME_DC_Application11,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 12:27 PM",16
INCIDENT,1,IN88240878,RESOLVED,"Nov 13, 2025 12:11 PM",fgceogqt348,UNIX,acme#Status of database on node GIBP:acme_efbdnftw904:RZ is Inactive.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 12:33 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,ACME_DC_Application11,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 12:33 PM",22
INCIDENT,1,IN88240876,RESOLVED,"Nov 13, 2025 12:09 PM",fgceogqt356,UNIX,acme#Status of database on node VERTEXT:acme_efbdnftw912:RZ is UNKNOWN.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 12:11 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,ACME_DC_Application14,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 12:11 PM",2
INCIDENT,1,IN88240865,RESOLVED,"Nov 13, 2025 12:05 PM",fgceogqt356,UNIX,acme#Status of database on node ELPHSD:acme_efbdnftw912:RZ is UNKNOWN.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 12:07 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,ACME_DC_Application14,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 12:07 PM",2
INCIDENT,1,IN88240859,RESOLVED,"Nov 13, 2025 12:03 PM",fgceogqt345,UNIX,acme#Status of database on node STAGEGTE:acme_efbdnftw901:RZ is Inactive.,K-QQM-VV-QOM-MRJ-OCSRM,"Nov 13, 2025 12:21 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,ACME_DC_Application11,UNKNOWN,UNKNOWN,database-handler,cnn_fdkpcer_ipxh_mpcpce,"Nov 13, 2025 12:21 PM",18
